lact_num;avg_milk;avg_thi3
1;12.13;53.91
1;12.13;53.91
2;12.13;51.66
1;12.11;60.57
2;12.11;56.06
2;12.11;55.37
8;12.1;69.03
1;12.1;68.22
1;12.1;68.13
4;12.1;66.77
4;12.1;66.55
4;12.1;66.55
2;12.1;66.32
2;12.1;64.47
4;12.1;63.93
1;12.1;63.75
3;12.1;63.62
1;12.1;63.3
1;12.1;63.3
1;12.1;63.01
1;12.1;63.01
5;12.1;62.7
5;12.1;62.7
2;12.1;62.67
4;12.1;62.63
2;12.1;62.45
1;12.1;62.25
1;12.1;62.25
2;12.1;61.4
1;12.1;60.92
1;12.1;60.92
2;12.1;60.82
1;12.1;60.19
1;12.1;60.17
1;12.1;59.51
2;12.1;58.85
1;12.1;58.82
1;12.1;58.82
1;12.1;58.45
4;12.1;58.44
3;12.1;58.43
2;12.1;58.38
3;12.1;58.33
1;12.1;58.32
1;12.1;58.17
6;12.1;58.13
1;12.1;58.1
1;12.1;57.11
2;12.1;54.13
5;12.1;50.12
2;12.07;69.92
2;12.07;68.74
2;12.07;68.74
2;12.07;68.74
1;12.07;67.18
2;12.07;66.79
2;12.07;66.79
2;12.07;65.96
2;12.07;65.96
1;12.07;65.47
1;12.07;65.47
1;12.07;65.37
2;12.07;65.15
1;12.07;64.94
1;12.07;64.9
9;12.07;64.77
9;12.07;64.77
1;12.07;64.32
1;12.07;64.03
2;12.07;63.66
2;12.07;63.48
2;12.07;62.82
2;12.07;62.6
2;12.07;62.27
3;12.07;62.24
2;12.07;61.74
2;12.07;61.26
2;12.07;61.18
4;12.07;61.17
1;12.07;61.14
3;12.07;60.84
5;12.07;60.81
4;12.07;60.53
1;12.07;60.41
3;12.07;60.09
5;12.07;59.38
1;12.07;58.93
1;12.07;57.33
1;12.07;57.09
1;12.07;55.63
1;12.07;55.63
6;12.07;54.12
2;12.07;53.48
2;12.06;53.35
1;12.05;55.26
1;12.04;52.16
1;12.03;68.74
2;12.03;68.67
2;12.03;68.64
6;12.03;67.17
1;12.03;67.16
2;12.03;66.98
2;12.03;66.21
1;12.03;66.14
1;12.03;65.96
1;12.03;65.96
1;12.03;65.75
1;12.03;65.15
2;12.03;64.73
2;12.03;64.58
2;12.03;64.52
10;12.03;64.36
3;12.03;63.9
3;12.03;63.9
5;12.03;63.52
3;12.03;63.22
3;12.03;63.22
1;12.03;62.73
2;12.03;62.43
1;12.03;62.16
1;12.03;62.16
1;12.03;62.15
2;12.03;61.9
2;12.03;61.9
2;12.03;61.9
1;12.03;61.5
1;12.03;61.5
2;12.03;61.43
2;12.03;61.43
2;12.03;61.43
1;12.03;61.4
1;12.03;61.4
1;12.03;61.4
2;12.03;61.37
2;12.03;61.37
4;12.03;61.19
4;12.03;61.19
4;12.03;61.19
1;12.03;61.19
1;12.03;61.09
1;12.03;61.09
2;12.03;60.65
1;12.03;60.6
1;12.03;60.52
2;12.03;60.33
1;12.03;59.62
1;12.03;59.27
1;12.03;59.27
3;12.03;59.22
2;12.03;59.18
2;12.03;59.18
2;12.03;57.33
9;12.03;57.27
6;12.03;56.32
6;12.03;56.32
3;12.03;54.38
2;12.01;52.51
2;12.01;50.28
1;12;69.57
1;12;69.57
4;12;69.4
1;12;69.22
2;12;68.67
2;12;68.67
2;12;68.67
9;12;68.19
5;12;67.75
5;12;67.75
1;12;67.56
2;12;66.92
1;12;66.78
1;12;66.37
2;12;65.74
2;12;65.19
2;12;65.16
1;12;64.87
1;12;64.87
4;12;64.71
1;12;64.1
1;12;63.9
1;12;63.3
4;12;63.17
2;12;62.85
1;12;62.71
2;12;62.51
1;12;62.33
2;12;62.21
2;12;62.11
2;12;62.03
1;12;61.87
5;12;61.66
1;12;61.52
6;12;61.18
6;12;61.18
1;12;61.09
1;12;61.07
2;12;60.92
2;12;60.92
2;12;60.92
2;12;60.75
2;12;60.75
5;12;60.2
1;12;59.08
3;12;58.87
1;12;58.75
3;12;57.99
1;12;57.91
1;12;57.91
2;12;57.41
2;12;56.92
1;12;56.9
1;12;56.07
2;12;55.34
2;12;55.34
1;12;54.38
1;11.99;52.85
1;11.97;68.46
2;11.97;67.53
3;11.97;66.94
2;11.97;66.23
1;11.97;65.96
2;11.97;65.82
2;11.97;65.82
1;11.97;65.8
1;11.97;65.59
2;11.97;65.5
1;11.97;65.3
1;11.97;65.3
1;11.97;65.3
2;11.97;64.48
3;11.97;64.13
3;11.97;63.87
8;11.97;63.61
1;11.97;63.54
1;11.97;63.54
2;11.97;63.47
2;11.97;63.22
1;11.97;62.48
1;11.97;61.76
1;11.97;60.87
1;11.97;60.87
2;11.97;60.67
3;11.97;60.3
2;11.97;60.25
2;11.97;60.25
5;11.97;60.25
3;11.97;60.1
1;11.97;60.06
2;11.97;58.25
1;11.97;57.97
1;11.97;57.97
2;11.97;57.96
1;11.97;57.87
2;11.97;57.74
1;11.97;56.58
2;11.97;54.62
1;11.97;54.54
2;11.97;52.75
7;11.97;50.89
1;11.94;59.57
1;11.93;69
1;11.93;66.41
1;11.93;65.34
2;11.93;64.71
2;11.93;64.45
1;11.93;64.37
1;11.93;63.81
1;11.93;63.73
3;11.93;63.56
3;11.93;63.52
1;11.93;63.33
1;11.93;63.24
5;11.93;63.05
2;11.93;62.36
4;11.93;62.03
1;11.93;61.93
2;11.93;61.55
2;11.93;61.55
2;11.93;61.55
2;11.93;61.44
1;11.93;60.61
2;11.93;60.53
2;11.93;60.35
8;11.93;59.79
2;11.93;59.12
1;11.93;58.52
1;11.93;58.35
6;11.93;58.13
4;11.93;57.31
4;11.93;57.31
2;11.93;57.2
2;11.93;57.2
1;11.93;57.01
3;11.93;56.91
4;11.93;56.72
1;11.93;55.44
1;11.93;53.76
3;11.93;52.31
1;11.92;59.21
1;11.91;53.91
1;11.9;68.52
1;11.9;67.83
2;11.9;67.76
3;11.9;67.31
1;11.9;67.23
1;11.9;67.23
2;11.9;67.21
6;11.9;66.89
6;11.9;66.89
2;11.9;65.69
1;11.9;64.27
6;11.9;64.26
4;11.9;64.21
4;11.9;63.76
5;11.9;63.37
7;11.9;62.74
1;11.9;61.34
1;11.9;61.3
1;11.9;61.18
2;11.9;60.88
2;11.9;60.78
7;11.9;60.77
1;11.9;59.96
2;11.9;59.91
1;11.9;59.36
8;11.9;59.17
1;11.9;58.96
1;11.9;57.48
1;11.9;56.75
6;11.9;56.09
1;11.9;56.08
1;11.9;56.08
2;11.9;55.79
4;11.9;52.21
1;11.88;56.55
3;11.87;67.27
1;11.87;65.8
1;11.87;64.76
3;11.87;64.37
1;11.87;64.15
2;11.87;63.73
2;11.87;63.73
2;11.87;63.73
2;11.87;63.73
5;11.87;63.67
7;11.87;63.62
1;11.87;63.38
1;11.87;63.36
1;11.87;63.36
1;11.87;63.09
2;11.87;63.01
2;11.87;63.01
1;11.87;62.65
3;11.87;62.32
1;11.87;62.15
2;11.87;62.15
1;11.87;61.24
3;11.87;61.16
2;11.87;60.93
1;11.87;60.65
1;11.87;59.62
2;11.87;59.34
2;11.87;59.33
2;11.87;59.33
6;11.87;58.01
1;11.87;57.32
1;11.87;56.92
2;11.87;56.38
1;11.87;56.21
3;11.87;55.3
1;11.87;53.82
1;11.87;53.76
1;11.87;53.76
1;11.87;52.26
1;11.87;51.63
1;11.87;50.46
1;11.86;51.21
2;11.85;56.68
5;11.85;52.27
2;11.83;68.8
1;11.83;66.95
2;11.83;66.85
2;11.83;66.85
2;11.83;66.68
5;11.83;66.13
1;11.83;65.94
3;11.83;65.87
6;11.83;65.23
2;11.83;64.91
2;11.83;64.76
1;11.83;64.73
2;11.83;64.48
1;11.83;64.44
1;11.83;64.41
1;11.83;64.41
1;11.83;64.33
7;11.83;64.32
5;11.83;64.17
5;11.83;64.17
5;11.83;64.17
1;11.83;64
1;11.83;63.76
1;11.83;63.19
2;11.83;62.81
1;11.83;62.79
2;11.83;62.51
2;11.83;62.51
1;11.83;61.65
1;11.83;61.65
1;11.83;61.65
6;11.83;61.57
2;11.83;61.38
2;11.83;60.88
2;11.83;60.68
2;11.83;60.58
1;11.83;60.3
3;11.83;59.93
8;11.83;59.55
2;11.83;59.17
2;11.83;59.17
2;11.83;59.17
2;11.83;59.03
1;11.83;58.96
1;11.83;58.96
4;11.83;58.94
4;11.83;58.94
2;11.83;58.57
2;11.83;58.57
2;11.83;58.35
2;11.83;57.7
1;11.83;55.27
4;11.83;53.15
1;11.83;51.7
1;11.81;56.04
3;11.8;68.53
2;11.8;68.47
2;11.8;68.47
2;11.8;67.87
2;11.8;67.54
1;11.8;67.08
2;11.8;67.03
3;11.8;66.71
5;11.8;66.29
5;11.8;66.29
3;11.8;65.87
3;11.8;65.87
3;11.8;65.87
2;11.8;65.76
1;11.8;65.7
1;11.8;65.7
2;11.8;65.52
1;11.8;65.52
2;11.8;65.34
8;11.8;64.92
2;11.8;64.01
1;11.8;62.87
1;11.8;62.33
1;11.8;62.33
2;11.8;62.26
2;11.8;61.69
2;11.8;61.69
2;11.8;61.69
2;11.8;61.69
1;11.8;61.14
2;11.8;61.04
1;11.8;60.12
1;11.8;60.12
1;11.8;59.7
8;11.8;59.44
2;11.8;59.16
2;11.8;59.16
2;11.8;59.16
1;11.8;59.02
2;11.8;58.73
1;11.8;58.56
1;11.8;58.56
4;11.8;58.41
5;11.8;57.92
1;11.8;57.73
1;11.8;57.73
1;11.8;57.73
2;11.8;57.69
1;11.8;57.66
3;11.8;57.32
2;11.8;56.93
2;11.8;56.93
3;11.8;56.76
3;11.8;55.59
1;11.8;55.34
7;11.8;52.82
2;11.8;52.82
1;11.8;52.07
2;11.8;52.06
2;11.77;68.7
2;11.77;68.61
2;11.77;68.61
2;11.77;68.1
2;11.77;68.1
1;11.77;67.61
1;11.77;66.71
1;11.77;66.68
2;11.77;66.28
2;11.77;65.77
1;11.77;65.4
1;11.77;64.75
2;11.77;64.66
4;11.77;64.48
1;11.77;64.14
1;11.77;63.52
1;11.77;63.45
2;11.77;63.37
2;11.77;63.27
2;11.77;63.27
2;11.77;63
1;11.77;62.41
1;11.77;62.39
2;11.77;61.76
1;11.77;61.6
1;11.77;61.54
1;11.77;61.38
1;11.77;61.2
8;11.77;61.18
1;11.77;61.18
6;11.77;60.74
3;11.77;60.1
3;11.77;60.1
2;11.77;59.58
2;11.77;59.58
1;11.77;59.06
1;11.77;59.06
2;11.77;59.05
1;11.77;58.07
1;11.77;57.85
3;11.77;57.5
2;11.77;56.54
2;11.77;56.54
2;11.77;56.54
5;11.77;54.13
1;11.77;52.67
1;11.76;58.4
1;11.74;58.78
2;11.73;68.47
2;11.73;66.29
1;11.73;65.61
2;11.73;65.19
9;11.73;64.96
4;11.73;64.72
2;11.73;64.26
5;11.73;63.81
1;11.73;63.75
1;11.73;63.66
1;11.73;63.66
2;11.73;63.3
2;11.73;63.3
1;11.73;62.76
2;11.73;62.63
1;11.73;62.52
1;11.73;62.38
6;11.73;62.37
5;11.73;61.73
2;11.73;61.38
2;11.73;61.38
2;11.73;61.22
1;11.73;61.13
1;11.73;61.13
2;11.73;61.12
1;11.73;60.6
4;11.73;60.35
1;11.73;59.24
1;11.73;59.02
2;11.73;58.28
1;11.73;57.95
9;11.73;57.45
2;11.73;56.85
2;11.73;56.85
1;11.73;56.05
1;11.73;52.69
2;11.73;51.1
2;11.73;51.1
2;11.7;68.93
3;11.7;66.82
4;11.7;65.86
1;11.7;65.53
6;11.7;65.51
1;11.7;65.26
1;11.7;65.17
1;11.7;65.17
2;11.7;64.32
8;11.7;64.01
1;11.7;63.89
1;11.7;63.83
2;11.7;63.82
1;11.7;63.26
1;11.7;63.21
5;11.7;62.9
5;11.7;62.9
2;11.7;62.66
2;11.7;62.46
2;11.7;62.38
5;11.7;62.33
2;11.7;62.28
7;11.7;61.7
1;11.7;61.54
1;11.7;61.21
1;11.7;61.21
2;11.7;61.07
2;11.7;61.07
1;11.7;60.66
1;11.7;59.56
4;11.7;59.44
2;11.7;58.27
2;11.7;57.92
1;11.7;57.83
4;11.7;56.53
2;11.7;55.95
2;11.7;54.14
3;11.7;53.82
3;11.7;53.82
3;11.7;53.82
1;11.67;68.72
1;11.67;68.72
5;11.67;66.64
4;11.67;65.87
2;11.67;65.55
1;11.67;65.5
3;11.67;65.1
1;11.67;64.96
1;11.67;64.95
1;11.67;63.82
1;11.67;63.82
1;11.67;63.01
3;11.67;62.78
3;11.67;62.78
1;11.67;62.77
3;11.67;62.3
1;11.67;61.27
1;11.67;61.27
1;11.67;60.68
2;11.67;60.6
1;11.67;60.24
1;11.67;60.09
1;11.67;59.88
1;11.67;59.8
1;11.67;59.58
1;11.67;59.53
1;11.67;59.52
7;11.67;59.43
3;11.67;59.17
3;11.67;59.17
1;11.67;58.71
4;11.67;58.7
1;11.67;58.35
1;11.67;58.35
1;11.67;57.95
2;11.67;57.94
1;11.67;57.31
1;11.67;56.74
1;11.67;56.74
1;11.67;56.35
1;11.67;54.82
2;11.67;54.4
5;11.65;67.75
5;11.65;67.75
5;11.65;65.18
2;11.65;56.99
2;11.65;51.28
1;11.63;67.79
1;11.63;67.64
1;11.63;66.76
3;11.63;66.75
2;11.63;66.43
3;11.63;66.08
1;11.63;65.22
1;11.63;65.18
2;11.63;64.88
2;11.63;64.88
3;11.63;64.8
3;11.63;64.71
1;11.63;63.92
1;11.63;63.76
2;11.63;62.92
2;11.63;62.92
2;11.63;62.61
2;11.63;61.93
2;11.63;61.93
2;11.63;61.87
3;11.63;61.34
3;11.63;61.34
2;11.63;61
3;11.63;59.56
3;11.63;58.91
1;11.63;58.63
2;11.63;58.07
1;11.63;57.74
1;11.63;56.79
3;11.6;68.23
4;11.6;68.1
4;11.6;68.1
2;11.6;67.8
5;11.6;67.67
2;11.6;67.51
4;11.6;67.16
1;11.6;66.94
1;11.6;66.77
1;11.6;66.32
1;11.6;66.32
2;11.6;65.67
1;11.6;64.05
1;11.6;64.05
2;11.6;63.85
2;11.6;63.81
1;11.6;63.75
1;11.6;63.75
1;11.6;63.73
1;11.6;63.68
2;11.6;63.51
1;11.6;62.02
1;11.6;61.67
2;11.6;61.58
2;11.6;61.57
1;11.6;60.94
1;11.6;60.82
2;11.6;60.41
1;11.6;59.84
1;11.6;59.84
1;11.6;59.18
5;11.6;58.21
2;11.6;57.46
4;11.6;57.28
2;11.6;53.73
1;11.6;53.69
3;11.6;52.99
2;11.6;50.81
2;11.6;50.59
7;11.59;50.54
1;11.57;69.58
1;11.57;66.79
4;11.57;66.39
4;11.57;66.33
2;11.57;66.16
2;11.57;66.14
1;11.57;65.33
1;11.57;65.2
1;11.57;65.2
2;11.57;65.14
1;11.57;64.63
2;11.57;64.33
1;11.57;64.07
4;11.57;63.56
7;11.57;62.85
1;11.57;62.5
2;11.57;62.39
1;11.57;61.94
1;11.57;61.8
2;11.57;61.55
2;11.57;61.55
2;11.57;61.55
1;11.57;61.31
1;11.57;58.73
1;11.57;58.73
1;11.57;58.14
3;11.57;57.55
5;11.57;57.54
2;11.57;57.09
1;11.57;56.87
1;11.57;55.19
2;11.57;54.39
1;11.57;53.92
1;11.57;52.44
1;11.54;51.45
2;11.53;69.6
2;11.53;69.6
1;11.53;67.9
2;11.53;67.41
2;11.53;67.41
1;11.53;66.26
2;11.53;66.08
2;11.53;66.08
1;11.53;65.92
1;11.53;65.92
1;11.53;65.48
3;11.53;65.36
1;11.53;64.06
1;11.53;63.82
1;11.53;63.82
3;11.53;63.77
3;11.53;62.43
2;11.53;61.86
2;11.53;61.51
2;11.53;61.51
3;11.53;61.24
8;11.53;60.32
8;11.53;60.32
3;11.53;60.04
7;11.53;59.84
1;11.53;59.79
1;11.53;59.75
3;11.53;59.53
1;11.53;59.49
2;11.53;59.42
4;11.53;57.71
2;11.53;57.7
1;11.53;57.63
1;11.53;56.87
1;11.53;56.87
1;11.53;56.36
2;11.53;56.08
1;11.53;54.9
2;11.53;52.59
5;11.5;69.45
4;11.5;68.94
2;11.5;68.06
2;11.5;66.77
2;11.5;66.6
2;11.5;66.14
2;11.5;65.18
2;11.5;65.18
1;11.5;64.87
4;11.5;64.78
5;11.5;64.55
2;11.5;64.32
2;11.5;64.3
5;11.5;63.98
2;11.5;63.01
4;11.5;62.55
1;11.5;62.53
1;11.5;62.53
1;11.5;61.78
2;11.5;60.66
6;11.5;60.33
2;11.5;59.84
1;11.5;59.49
2;11.5;59.34
1;11.5;58.54
2;11.5;57.41
5;11.5;56.69
1;11.5;56.66
1;11.5;55.09
3;11.5;53.43
2;11.5;53.23
2;11.5;53.23
3;11.5;51.76
1;11.49;56.43
1;11.49;56.2
2;11.47;68.32
1;11.47;68.03
2;11.47;67.26
1;11.47;66.95
2;11.47;66.6
1;11.47;66.39
1;11.47;66.02
5;11.47;66
2;11.47;65.93
2;11.47;65.22
1;11.47;65.04
1;11.47;65
1;11.47;65
2;11.47;64.91
4;11.47;64.16
2;11.47;63.95
2;11.47;63.95
1;11.47;63.84
4;11.47;63.67
2;11.47;62.77
2;11.47;62.44
1;11.47;62.13
6;11.47;61.63
1;11.47;61.4
1;11.47;61.4
2;11.47;61.36
3;11.47;61.14
2;11.47;60.85
3;11.47;60.35
2;11.47;59.3
5;11.47;58.97
2;11.47;57.52
2;11.47;57.52
2;11.47;57.08
2;11.47;57.08
2;11.47;56.5
2;11.47;56.5
2;11.47;55.47
2;11.47;55.47
1;11.47;55.37
3;11.47;54.29
3;11.47;52.89
2;11.46;67.77
1;11.46;53.93
2;11.43;69.83
2;11.43;67.75
2;11.43;67.65
3;11.43;67.46
2;11.43;66.98
1;11.43;66.29
5;11.43;66.29
1;11.43;66.24
2;11.43;65.42
1;11.43;65.03
8;11.43;64.37
1;11.43;63.8
2;11.43;62.98
1;11.43;61.98
2;11.43;61.23
1;11.43;60.96
1;11.43;60.92
2;11.43;60.73
1;11.43;60.57
1;11.43;60.57
1;11.43;60.16
2;11.43;60.07
2;11.43;59.19
1;11.43;59.03
2;11.43;58.97
1;11.43;58.7
2;11.43;58.25
2;11.43;58.25
3;11.43;58.16
1;11.43;57.98
1;11.43;57.62
2;11.43;52.87
1;11.4;66.22
1;11.4;66.22
2;11.4;65.61
1;11.4;63.9
1;11.4;63.58
3;11.4;62.48
1;11.4;62.08
1;11.4;62.08
2;11.4;61.86
2;11.4;61.77
1;11.4;61.74
4;11.4;61.55
1;11.4;61.38
1;11.4;61.09
1;11.4;61.09
2;11.4;60.74
1;11.4;60.66
4;11.4;60.24
1;11.4;60.23
2;11.4;59.78
6;11.4;59.74
2;11.4;59.04
1;11.4;57.42
1;11.4;56.18
1;11.4;56.18
3;11.4;55.79
5;11.4;53.86
1;11.4;53.36
2;11.39;57.65
1;11.37;68.16
2;11.37;66.64
3;11.37;66.41
1;11.37;65.69
4;11.37;65.63
1;11.37;65.33
1;11.37;64.41
2;11.37;64.38
4;11.37;64.1
1;11.37;63.94
7;11.37;63.52
2;11.37;63.49
4;11.37;63.06
1;11.37;62.63
1;11.37;62.57
2;11.37;62.08
3;11.37;61.93
2;11.37;61.85
1;11.37;61.73
1;11.37;61.73
2;11.37;61.57
2;11.37;61.47
3;11.37;60.59
1;11.37;60.58
4;11.37;60.44
1;11.37;60.31
1;11.37;60.02
3;11.37;59.54
2;11.37;59.36
1;11.37;58.62
1;11.37;57.19
1;11.37;57.01
1;11.37;56.27
1;11.37;56.27
2;11.37;53.89
1;11.37;53.89
3;11.37;52.59
1;11.37;51.15
2;11.33;69.57
2;11.33;69.57
2;11.33;69.57
2;11.33;69.57
2;11.33;69.57
1;11.33;69.45
8;11.33;68.67
8;11.33;68.67
4;11.33;68.53
1;11.33;67.23
1;11.33;66.83
2;11.33;64.35
2;11.33;64.29
1;11.33;63.83
5;11.33;63.77
1;11.33;63.44
2;11.33;63.19
1;11.33;62.91
2;11.33;62.83
2;11.33;62.47
1;11.33;62.28
2;11.33;62.16
3;11.33;62.06
3;11.33;61.76
1;11.33;61.44
1;11.33;61.29
6;11.33;61.22
2;11.33;61.04
2;11.33;60.78
1;11.33;60.37
2;11.33;60.35
2;11.33;60.35
5;11.33;60.28
1;11.33;59.79
1;11.33;59.79
2;11.33;59.09
2;11.33;58.81
1;11.33;58.43
2;11.33;57.3
2;11.33;57.03
1;11.3;69.53
1;11.3;69.53
1;11.3;67.64
1;11.3;67.64
1;11.3;67.35
2;11.3;65.89
3;11.3;65.71
2;11.3;64.92
2;11.3;64.92
2;11.3;64.28
8;11.3;64.08
1;11.3;63.51
1;11.3;62.87
3;11.3;61.43
3;11.3;60.19
1;11.3;58.64
1;11.3;58.58
1;11.3;57.99
3;11.3;57.53
1;11.3;56.3
2;11.3;54.95
3;11.27;69.87
3;11.27;68.53
2;11.27;67.98
1;11.27;67.39
1;11.27;67.39
2;11.27;66.95
2;11.27;66.6
5;11.27;66.06
2;11.27;65.57
3;11.27;65.39
2;11.27;65.21
2;11.27;65.21
2;11.27;65.15
2;11.27;64.86
1;11.27;64.51
1;11.27;64.28
1;11.27;64.14
2;11.27;63.82
1;11.27;63.57
5;11.27;63.56
5;11.27;63.45
2;11.27;62.49
2;11.27;62.49
1;11.27;62.45
1;11.27;61.26
5;11.27;60.39
2;11.27;59.74
1;11.27;59.5
2;11.27;59.38
1;11.27;59.09
2;11.27;58.59
5;11.27;56.9
2;11.27;55.88
1;11.27;55.34
1;11.27;53.89
2;11.27;53.67
2;11.27;53.32
2;11.25;64.98
1;11.25;55.81
2;11.23;68.78
2;11.23;68.78
2;11.23;67.69
1;11.23;66.82
3;11.23;65.58
2;11.23;65.46
1;11.23;65.29
2;11.23;64.8
1;11.23;64.65
2;11.23;64.44
1;11.23;64.17
4;11.23;63.75
1;11.23;63.68
2;11.23;63.41
2;11.23;61.66
1;11.23;61.58
1;11.23;61.18
4;11.23;61.17
1;11.23;61.16
2;11.23;60.42
8;11.23;59.97
4;11.23;58.97
1;11.23;58.51
1;11.23;57.19
4;11.23;56.97
1;11.23;54.93
1;11.23;53.35
1;11.2;69.7
1;11.2;67.85
2;11.2;67.75
1;11.2;66.97
1;11.2;65.73
1;11.2;65.5
1;11.2;65.2
1;11.2;64.85
1;11.2;64.8
2;11.2;64.51
1;11.2;64.28
2;11.2;64.19
2;11.2;64.19
3;11.2;63.68
9;11.2;63.67
1;11.2;63.4
1;11.2;63.31
5;11.2;62.65
1;11.2;62.61
1;11.2;61.71
1;11.2;61.43
1;11.2;61.36
1;11.2;61.32
2;11.2;60.84
1;11.2;60.65
2;11.2;59.88
7;11.2;59.8
1;11.2;59.61
1;11.2;59.61
3;11.2;59.53
3;11.2;59.53
1;11.2;59.27
2;11.2;59.09
2;11.2;58.39
4;11.2;58.04
4;11.2;58.04
2;11.2;57.72
4;11.2;56.45
2;11.2;54.44
5;11.2;54.26
2;11.2;52.84
2;11.2;52.26
1;11.2;50.59
1;11.19;50.46
2;11.17;67.69
2;11.17;67.69
2;11.17;65.95
1;11.17;65.76
1;11.17;65.76
2;11.17;65.73
2;11.17;65.73
3;11.17;65.3
3;11.17;65.3
1;11.17;64.71
1;11.17;64.7
3;11.17;64.32
2;11.17;63.17
3;11.17;63.04
5;11.17;62.96
5;11.17;62.96
1;11.17;62.85
5;11.17;62.33
5;11.17;62.33
4;11.17;61.24
1;11.17;61.16
1;11.17;60.94
2;11.17;60.81
1;11.17;60.58
2;11.17;60.24
1;11.17;59.96
1;11.17;59.83
1;11.17;59.76
3;11.17;59.4
2;11.17;59.31
2;11.17;58.87
1;11.17;58.65
2;11.17;58.64
2;11.17;55.86
1;11.15;58.13
3;11.13;69.3
1;11.13;69.04
2;11.13;68.99
2;11.13;68.58
1;11.13;66.17
2;11.13;65.74
2;11.13;65.61
1;11.13;64.71
3;11.13;64.47
10;11.13;64.04
2;11.13;63.62
1;11.13;63.55
1;11.13;63.49
3;11.13;63.48
3;11.13;63.08
2;11.13;62.9
1;11.13;62.16
2;11.13;62.08
1;11.13;61.57
1;11.13;60.96
1;11.13;60.96
2;11.13;60.33
1;11.13;60.24
4;11.13;59.72
2;11.13;57.59
3;11.13;57.2
2;11.13;57.09
2;11.13;56.95
1;11.13;56.21
1;11.13;54.82
2;11.1;68.8
3;11.1;68.6
1;11.1;67.13
1;11.1;66.9
2;11.1;66.27
2;11.1;66.27
2;11.1;66
2;11.1;66
2;11.1;64.92
1;11.1;64.72
6;11.1;63.85
1;11.1;63.81
1;11.1;63.68
3;11.1;63.01
5;11.1;62.7
8;11.1;62.67
8;11.1;62.67
8;11.1;62.67
4;11.1;62.54
1;11.1;61.74
1;11.1;61.65
1;11.1;61.65
2;11.1;61.4
1;11.1;60.67
1;11.1;60.37
2;11.1;59.6
3;11.1;58.61
1;11.1;57.46
1;11.1;57.23
2;11.1;57
2;11.1;57
2;11.1;55.09
2;11.1;53.89
2;11.1;53.69
2;11.1;53.69
2;11.1;53.69
1;11.08;50.43
1;11.07;69.2
3;11.07;66.08
1;11.07;65.79
6;11.07;65.53
2;11.07;65.31
1;11.07;64.64
1;11.07;64.49
2;11.07;63.45
1;11.07;62.24
2;11.07;61.82
1;11.07;60.65
2;11.07;60.42
2;11.07;59.18
2;11.07;58.62
1;11.07;58.48
1;11.07;58.44
1;11.07;58.44
2;11.07;57.22
3;11.07;56.46
2;11.07;56.46
2;11.07;56.4
1;11.04;52.53
1;11.03;68.96
1;11.03;68.96
2;11.03;67.73
1;11.03;67.53
2;11.03;66.2
1;11.03;66.15
2;11.03;65.31
3;11.03;64.97
1;11.03;64.8
2;11.03;64.68
1;11.03;64.61
2;11.03;64.31
2;11.03;64.21
2;11.03;63.18
1;11.03;62.97
1;11.03;62.88
1;11.03;62.88
7;11.03;62.79
1;11.03;62.66
1;11.03;62.04
1;11.03;61.2
4;11.03;60.92
1;11.03;60.72
1;11.03;60.17
3;11.03;60.08
2;11.03;60.08
2;11.03;59.96
1;11.03;59.57
6;11.03;59.26
1;11.03;58.47
2;11.03;57.09
1;11.03;56.98
7;11.03;56.71
1;11.03;55.95
2;11.03;55.66
2;11.03;54.17
2;11.03;54.17
1;11.01;54.35
9;11;68.16
1;11;67.34
1;11;67.34
2;11;66.88
1;11;66.1
2;11;65.93
2;11;65.86
2;11;65.77
2;11;65.69
2;11;65.69
1;11;64.82
2;11;64.8
1;11;64.57
2;11;64.51
1;11;64.5
1;11;63.57
2;11;63.53
1;11;63.33
1;11;62.56
1;11;62.46
1;11;62.44
1;11;62.24
1;11;62.24
1;11;62.24
1;11;62.16
2;11;62.02
2;11;62.02
2;11;62.02
1;11;61.46
1;11;61.18
2;11;61.17
1;11;60.62
1;11;60.06
1;11;59.6
1;11;59.21
1;11;58.97
4;11;58.47
4;11;58.47
1;11;58.09
1;11;57.77
1;11;57.77
2;11;56.68
2;11;56.68
6;11;56.35
2;11;55.6
2;11;55.6
3;11;54.39
1;10.97;68.6
2;10.97;66.77
1;10.97;66.46
2;10.97;65.72
2;10.97;65.72
2;10.97;65.36
3;10.97;65.19
1;10.97;64.53
2;10.97;64.18
2;10.97;64.14
1;10.97;64.09
1;10.97;64.07
1;10.97;64.07
2;10.97;63.17
2;10.97;63.17
2;10.97;63.15
1;10.97;63.14
1;10.97;61.54
2;10.97;61.39
1;10.97;61.39
1;10.97;61.39
2;10.97;60.24
2;10.97;60.23
2;10.97;60.23
2;10.97;60.17
2;10.97;59.81
2;10.97;59.81
1;10.97;59.57
1;10.97;59.57
1;10.97;58.6
1;10.97;58.4
2;10.97;58.24
2;10.97;58.24
2;10.97;58.09
2;10.97;56.56
2;10.97;54.33
4;10.95;60.78
2;10.93;69.96
7;10.93;67.69
2;10.93;66.88
2;10.93;66.06
1;10.93;65.12
2;10.93;64.48
3;10.93;64.07
5;10.93;63.82
6;10.93;63.73
1;10.93;63.65
1;10.93;63.45
2;10.93;60.62
4;10.93;59.79
1;10.93;59.7
2;10.93;59.64
1;10.93;59.36
1;10.93;59.36
